"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status"
"chr1",159881926,159882224,299,"*",-0.381359319387495,-1.62662469290429,2.05387335206237,0.159351872274998,0.69567465569362,"Stable"
"chr1",164794452,164794727,276,"*",-0.728312032309257,-1.98650645649783,5.37807766323258,0.0253549342573027,0.403630064540496,"Stable"
"chr1",166185002,166185211,210,"*",-0.571918845220755,-2.40599595348362,3.01903901933162,0.0895492911221019,0.563668015307053,"Stable"
"chr1",168466159,168466550,392,"*",0.465730523829734,-1.78208038087523,3.34522566532855,0.0746498780988279,0.547475398003426,"Stable"
"chr1",168471170,168471397,228,"*",-0.175157025070474,-2.25471607917139,0.330292076371439,0.568578616815244,0.911144526066883,"Stable"
"chr1",169312219,169312506,288,"*",0.356540310559028,-2.23299405251469,1.85695346210201,0.180354043807129,0.730274766450532,"Stable"
"chr1",171901330,171901540,211,"*",-0.189597456681309,-2.16346675924352,0.338476506470912,0.563854382891948,0.910069383892544,"Stable"
"chr1",172745931,172746686,756,"*",0.221521245651003,-1.01982577486809,1.08111570993713,0.304501267500926,0.790599666526293,"Stable"
"chr1",173393274,173393475,202,"*",-0.039015383546757,-2.1744710869858,0.0172811415975605,0.896049270560979,0.974122727048949,"Stable"
"chr1",174040537,174040781,245,"*",0.0139595790955046,-1.85768839023271,0.00288360335565189,0.95743416538028,0.988868680425965,"Stable"
"chr1",174068077,174068284,208,"*",0.247527884835779,-2.26740534218783,0.77877103775618,0.38261111619271,0.830375242223657,"Stable"
"chr1",175314035,175314679,645,"*",-0.124449260817939,-1.17773669346993,0.32754959263626,0.570213126056248,0.911144526066883,"Stable"
"chr1",177209337,177209711,375,"*",-0.277462752070066,-1.70706178611806,1.32287553431498,0.256698669857511,0.776106507121176,"Stable"
"chr1",178341333,178341549,217,"*",-0.299831654053615,-2.15743835704036,1.20031394226104,0.279560603462842,0.782881871529214,"Stable"
"chr1",179017134,179017370,237,"*",-0.0721060985957267,-1.7508678534184,0.0770564532373069,0.782714176794489,0.959310252836317,"Stable"
"chr1",181251075,181251291,217,"*",0.114182094094231,-2.37435606756213,0.14677150932616,0.703590209083931,0.949027210774046,"Stable"
"chr1",183916060,183916305,246,"*",0.0640652990401534,-1.987642309485,0.0457615461930326,0.831663230995761,0.962099894917322,"Stable"
"chr1",183956732,183956933,202,"*",-0.145277811647226,-2.38508711267348,0.170832655281081,0.681483897298519,0.942948746393737,"Stable"
"chr1",185646290,185646662,373,"*",-0.154604373778967,-1.61109509696383,0.404138366234747,0.528473992411854,0.893919374589997,"Stable"
"chr1",192531141,192531384,244,"*",-0.142454989901764,-2.44677238391842,0.197153631308255,0.659308300252991,0.93845326725218,"Stable"
"chr1",200184239,200184579,341,"*",-0.142542307866134,-1.68248036698951,0.313366289272233,0.578650915913371,0.917458595049771,"Stable"
"chr1",200372294,200372602,309,"*",-0.102223550262462,-1.90170902612677,0.15566254157086,0.695212509455319,0.949027210774046,"Stable"
"chr1",206001510,206001713,204,"*",-0.104959047991732,-2.12050019663653,0.118270557416272,0.732656583445179,0.95292965068127,"Stable"
"chr1",207084782,207085093,312,"*",-0.0886904006045255,-1.93468468174891,0.105359909165952,0.747128450127162,0.953767354637831,"Stable"
"chr1",213725177,213725492,316,"*",-0.232640541397989,-1.88266048335146,0.821053417944054,0.370125207173376,0.828532803975856,"Stable"
"chr1",214386794,214387093,300,"*",-0.686030035083043,-1.95167116325488,6.04361703856766,0.0181944695485581,0.365435679619893,"Stable"
"chr1",214581976,214582289,314,"*",-0.0949047400816826,-1.78833519398015,0.144988039567298,0.705326242821638,0.949027210774046,"Stable"
"chr1",218380470,218380758,289,"*",-0.213917781189484,-2.21832015047066,0.563754823382316,0.456974990051973,0.860352562358102,"Stable"
"chr1",219771091,219771292,202,"*",0.349959904733215,-2.36031624858902,1.54160146736966,0.221356327461168,0.761354378019493,"Stable"
"chr1",219812599,219812805,207,"*",0.355926783069151,-2.22477652962894,2.00648323471045,0.164121376453885,0.70286763394381,"Stable"
"chr1",228902954,228903280,327,"*",-0.451272435086531,-1.80577413166135,3.09513816486628,0.085919222244488,0.561113325492574,"Stable"
"chr1",230104781,230105204,424,"*",-0.27997317155041,-1.36171054959078,1.24449853277135,0.27106771033557,0.777795440266158,"Stable"
"chr1",231395552,231395876,325,"*",0.333367928981015,-2.04011877229201,1.38594241380564,0.245843012130804,0.770227486299193,"Stable"
"chr1",232868936,232869324,389,"*",0.206333876721084,-1.74085519125367,0.549648091175575,0.462668330710683,0.860879916410904,"Stable"
"chr1",233112841,233113751,911,"*",0.00533082717703118,-0.807201472109849,0.000563831624513079,0.981170269772772,0.994148486108857,"Stable"
"chr1",235903237,235903482,246,"*",-0.0713803198079454,-2.14425079392318,0.0489172031148453,0.826044258707601,0.962099894917322,"Stable"
"chr1",238063445,238063807,363,"*",0.300245078715188,-1.7582649247986,1.3588648773644,0.250442090451265,0.77364729501082,"Stable"
"chr1",240191047,240191279,233,"*",0.0800587818449831,-2.3371345489554,0.0605207465903198,0.806885038610085,0.962099894917322,"Stable"
"chr1",240242805,240243117,313,"*",0.326045195595575,-1.95007460158763,1.67618013873746,0.202641408672845,0.757397800340565,"Stable"
"chr1",243950219,243950504,286,"*",0.0701240877498381,-1.88821935056579,0.0511084627272936,0.82226248049619,0.962099894917322,"Stable"
"chr1",244353798,244354052,255,"*",-0.256598432513279,-2.10264036976726,0.867234837006581,0.357105869357311,0.828532803975856,"Stable"
"chr10",4242690,4242958,269,"*",-0.0700597452216516,-2.24627053682597,0.0460264623316112,0.831177037051209,0.962099894917322,"Stable"
"chr10",4354633,4354875,243,"*",-0.427076454461787,-2.13486837847403,2.45819041699752,0.124474528828055,0.662815952784408,"Stable"
"chr10",4704159,4704446,288,"*",-0.0232781127897191,-1.9435047696254,0.00775082332136079,0.930271578280616,0.981987948673979,"Stable"
"chr10",8453716,8453920,205,"*",-0.0132330596225847,-2.33259489637273,0.00145835272342043,0.969720022564381,0.992089641063834,"Stable"
"chr10",17962241,17962442,202,"*",0.0132475806998122,-2.35583320430277,0.0011089179226052,0.973594066507527,0.992089641063834,"Stable"
"chr10",18713143,18713422,280,"*",-0.123662498303246,-2.14023808458375,0.161338905793497,0.689988785487986,0.949027210774046,"Stable"
"chr10",21724701,21724963,263,"*",-0.0321815863023625,-2.0638219191278,0.00979807584670644,0.921628237052768,0.97934026321738,"Stable"
"chr10",22428018,22428345,328,"*",0.251562912404683,-2.08756462758759,0.720665325563807,0.400822867842393,0.837314002943372,"Stable"
"chr10",22682612,22683301,690,"*",-0.313779809978012,-1.16317555494239,1.43605353475511,0.237621944300182,0.767402016838291,"Stable"
"chr10",24902121,24902388,268,"*",-0.0942399989305118,-1.9965315089797,0.123106756800191,0.727471072377673,0.95292965068127,"Stable"
"chr10",24963067,24963297,231,"*",-0.381992234525912,-2.30630225564523,1.15517062161881,0.288616817912818,0.786842611737685,"Stable"
"chr10",25060021,25060250,230,"*",0.0515784969867915,-1.95162811966296,0.0423124673885449,0.838036858599383,0.962099894917322,"Stable"
"chr10",28326889,28327170,282,"*",0.0922491578477995,-2.00098928550392,0.139358174143479,0.710830520581908,0.949380424099227,"Stable"
"chr10",32413614,32413880,267,"*",-0.734946535725266,-1.98112434727362,6.72054590491539,0.0130799497370552,0.342896957626964,"Stable"
"chr10",32681026,32681546,521,"*",-0.202778494281691,-1.22059385615082,0.649087478622212,0.425061765542209,0.847412518915189,"Stable"
"chr10",32692056,32692613,558,"*",-0.270398869522789,-1.24320946036277,1.14265630860267,0.291311141700266,0.786842611737685,"Stable"
"chr10",33237960,33238248,289,"*",-0.826212593677137,-1.75611375633487,9.23207122328617,0.00409894595649728,0.241757630369853,"Stable"
"chr10",34494111,34494315,205,"*",-0.567672877337634,-2.37301425010548,3.13832472011789,0.0836744697698459,0.558775272700327,"Stable"
"chr10",34758379,34758752,374,"*",-0.60151878830227,-1.29442964830066,6.34403697551272,0.0157478957281775,0.354552623822967,"Stable"
"chr10",35409365,35409585,221,"*",-0.544171325584607,-1.71402241475297,4.61044447470569,0.0376859051233631,0.446582415497046,"Stable"
"chr10",37489112,37489499,388,"*",-0.727613340118848,-1.4608998273225,8.81243496738315,0.00496105933130963,0.260620983538133,"Stable"
"chr10",43707738,43707966,229,"*",0.0271077862246316,-1.15721744344337,0.0136754984890083,0.907473428029053,0.978606637643245,"Stable"
"chr10",43998385,43998803,419,"*",-0.0348432257458781,-0.93067608766625,0.0249416165675144,0.875282748550016,0.969132902800024,"Stable"
"chr10",44180174,44180637,464,"*",-0.270008965107127,-0.57255327592097,1.73671795767128,0.194816534757122,0.747967159494964,"Stable"
"chr10",44752850,44753504,655,"*",0.115512813556542,-0.832945158763828,0.339706429776373,0.563168004526698,0.910069383892544,"Stable"
"chr10",45008572,45008983,412,"*",-0.0739301676511593,-1.43204967246602,0.109519950594888,0.742368388701121,0.95292965068127,"Stable"
"chr10",46521107,46521310,204,"*",-0.112944642168971,-0.946819140655281,0.297732039900083,0.588245250001704,0.923380990042516,"Stable"
"chr10",50325381,50325709,329,"*",-0.0484973131366982,-1.83566435909655,0.0307035569899468,0.861760838578969,0.967768354214869,"Stable"
"chr10",50605125,50605510,386,"*",0.236561617675022,-1.43619457231264,1.14899878857819,0.289997536368957,0.786842611737685,"Stable"
"chr10",51397731,51397955,225,"*",0.26569356948375,-1.94809773567986,1.11730606253819,0.296656602773912,0.786842611737685,"Stable"
"chr10",52864524,52864725,202,"*",-0.300020355377222,-1.8157202491127,1.34228362584861,0.253284890434489,0.77364729501082,"Stable"
"chr10",55183953,55184305,353,"*",0.467848351082346,-1.76974322699446,4.13479667667965,0.0484899093191435,0.503110352806063,"Stable"
"chr10",56538039,56538270,232,"*",-0.344679805580875,-1.91896705161806,1.5355826747386,0.22225784958246,0.761354378019493,"Stable"
"chr10",58029062,58029341,280,"*",-0.122609489225125,-1.84216439495045,0.23701581833495,0.628945987257986,0.936947292569928,"Stable"
"chr10",58107490,58107833,344,"*",-0.086980425593891,-1.54860948617339,0.142514716842508,0.707731360859725,0.949027210774046,"Stable"
"chr10",58435349,58435590,242,"*",-0.255109699436787,-1.99083690591971,0.875216973657445,0.354939447934463,0.826269674955265,"Stable"
"chr10",58651042,58651526,485,"*",0.0885520249702965,-1.15563334115193,0.157171530390168,0.693818031681276,0.949027210774046,"Stable"
"chr10",58920019,58920757,739,"*",0.20191171976812,-0.822417232062693,0.904925661568383,0.346998239434823,0.823702035945238,"Stable"
"chr10",59387788,59388478,691,"*",0.32372042064409,-0.953351367149212,2.53026770979141,0.119310119799144,0.657457163648432,"Stable"
"chr10",60611409,60611745,337,"*",0.198851482714527,-1.50111035056336,0.64685373090558,0.425857052652811,0.847412518915189,"Stable"
"chr10",62051061,62051289,229,"*",-0.401822559046905,-2.09327838697245,1.68026115655227,0.2020349420587,0.757397800340565,"Stable"
"chr10",62093989,62094276,288,"*",-0.0432760951487141,-1.69631601876759,0.0335637811396288,0.855536210757068,0.965498751791557,"Stable"
"chr10",62224738,62224992,255,"*",-0.131241498464534,-1.99128287303392,0.245843829344675,0.622642174133934,0.936947292569928,"Stable"
"chr10",62433323,62433629,307,"*",0.275219304274644,-1.8409685178349,1.26187121961221,0.267802635619165,0.777795440266158,"Stable"
"chr10",62564205,62564624,420,"*",0.15771659021178,-1.34910012523378,0.487583570601346,0.488928618994074,0.882430241884676,"Stable"
"chr10",62732894,62733331,438,"*",-0.0119769987560562,-1.33230224106939,0.00305833451629127,0.956164927337117,0.988868680425965,"Stable"
"chr10",62733980,62734300,321,"*",0.166940114587324,-1.62494423730848,0.46672405527861,0.498323466209626,0.884762686092464,"Stable"
"chr10",62831459,62831827,369,"*",-0.23683477645851,-1.78179194395299,0.974056537329653,0.329420631809243,0.812925081879928,"Stable"
"chr10",63265230,63265431,202,"*",-0.0631353768315261,-2.57344886652956,0.0339506759499593,0.854694862721906,0.965498751791557,"Stable"
"chr10",63269181,63269416,236,"*",-0.0386459057348815,-1.8558526466251,0.0155756723113182,0.901286181231945,0.977153370429876,"Stable"
"chr10",63700171,63700509,339,"*",-0.00615677892166367,-1.59954157987549,0.00071758217634675,0.978758384922011,0.992812770005551,"Stable"
"chr10",63712460,63712704,245,"*",-0.190793307557007,-1.51416738828097,0.602736100636784,0.441968986317042,0.85724897119866,"Stable"
"chr10",65341402,65341645,244,"*",0.0329543313848396,-2.01844561486041,0.0117969953684916,0.914034704511022,0.97934026321738,"Stable"
"chr10",66747581,66748055,475,"*",0.0275704748478344,-1.5815997549486,0.0163093853835076,0.899001287021406,0.97577550161552,"Stable"
"chr10",66925815,66926202,388,"*",0.00130355531254811,-1.2486522137104,3.56177234229758e-05,0.995266992322166,0.997799478307719,"Stable"
"chr10",70656499,70656855,357,"*",-0.403900789682489,-1.19596470866807,3.12909549976195,0.084303848224736,0.560602805072506,"Stable"
"chr10",70833133,70833432,300,"*",0.159017616546681,-1.57508745636204,0.509913561832857,0.479203597287305,0.87309233447953,"Stable"
"chr10",72784653,72785224,572,"*",-0.180717487806631,-1.00334496038315,0.84803213013042,0.36246331851259,0.828532803975856,"Stable"
"chr10",73644249,73644524,276,"*",-0.208661631747329,-1.47879480135925,0.805639691833109,0.374626202696553,0.830375242223657,"Stable"
"chr10",75547270,75547582,313,"*",0.145995008814333,-1.42931549786089,0.318376858226746,0.575643587393925,0.915453374099723,"Stable"
"chr10",76103332,76103587,256,"*",-0.085235266959511,-1.66809382930808,0.111149525630378,0.740529461669309,0.95292965068127,"Stable"
"chr10",76428555,76428805,251,"*",-0.262583596786562,-1.86673619772284,1.10143476826735,0.300050574510378,0.786842611737685,"Stable"
"chr10",77179403,77179633,231,"*",0.341533494578802,-1.6369201104849,1.60259858924998,0.212650502485623,0.757397800340565,"Stable"
"chr10",77195156,77195406,251,"*",0.303177468842111,-1.92808849044396,1.19741314311907,0.280195969745905,0.782881871529214,"Stable"
"chr10",77702243,77702464,222,"*",0.348308123734151,-1.74586499566966,2.02142217943526,0.162624599097752,0.702181830624816,"Stable"
"chr10",80498865,80499073,209,"*",0.0752573974476841,-1.77471929617597,0.0883181080187702,0.76781937306722,0.958193755991142,"Stable"
"chr10",80662839,80663101,263,"*",0.353823721157123,-1.7584932396287,2.29464771915824,0.137460192718997,0.673392306356614,"Stable"
"chr10",82982162,82982606,445,"*",0.169259464557748,-1.50706007501925,0.384840890123895,0.538440841579556,0.897971181300932,"Stable"
"chr10",84685505,84685764,260,"*",0.0754132669375573,-1.77431564264452,0.0862252618741076,0.770505996528773,0.958193755991142,"Stable"
"chr10",84825456,84825662,207,"*",-0.202092591366698,-2.46903840148476,0.324557728258075,0.57190945108951,0.911144526066883,"Stable"
"chr10",86795465,86795690,226,"*",-0.530268194083464,-2.42019182133297,2.19346448864048,0.14598880467153,0.673392306356614,"Stable"
"chr10",89278255,89278509,255,"*",-0.786905679460022,-2.29970724538604,4.01302989248609,0.0515516293125443,0.50762127110266,"Stable"
"chr10",90930191,90930647,457,"*",0.222057858501543,-1.36513394199188,0.925575418630823,0.341626458759914,0.821070080538708,"Stable"
"chr10",90960431,90960681,251,"*",-0.711852925238917,-2.12683817613411,4.92185762643823,0.031980773295468,0.441491142614387,"Stable"
"chr10",91414714,91415024,311,"*",0.214288953602661,-1.95300076139785,0.844737991637812,0.363392392992178,0.828532803975856,"Stable"
"chr10",92087769,92087981,213,"*",0.143924003247066,-2.30895542297522,0.247958534620689,0.621144330343674,0.936947292569928,"Stable"
"chr10",92892300,92892752,453,"*",0.102880032104853,-1.30273616113166,0.256446420140512,0.615270171864255,0.934167428572319,"Stable"
"chr10",95818702,95818903,202,"*",-0.599353456472661,-2.54241771956315,3.14883595604315,0.0830769025510428,0.558775272700327,"Stable"
"chr10",102009760,102010101,342,"*",-0.252256450954106,-1.84965207861017,0.78143273045027,0.381818442545693,0.830375242223657,"Stable"
"chr10",103273008,103273351,344,"*",-0.161895135648641,-1.46410441946576,0.414659717987173,0.523181869474426,0.893919374589997,"Stable"
"chr10",104766471,104766705,235,"*",-0.479783381599573,-2.15120423548574,2.37854411261469,0.130557032243515,0.67244253554124,"Stable"
"chr10",104937581,104937910,330,"*",-0.0760233714437697,-1.73555389215688,0.103286718327581,0.74954442163429,0.954185790384202,"Stable"
"chr10",105742267,105742528,262,"*",-0.0579254115613435,-2.18116686372891,0.0432326396888728,0.836305528764919,0.962099894917322,"Stable"
"chr10",110651631,110651874,244,"*",-0.0267569974255893,-2.00751440979203,0.00983675515489668,0.921474744152896,0.97934026321738,"Stable"
"chr10",111874489,111874819,331,"*",-0.561032590522911,-1.93555417376484,4.6996300850192,0.035947767249643,0.44260688426123,"Stable"
"chr10",114623722,114624349,628,"*",0.11059535251935,-1.16756007254696,0.260544796998861,0.612467498448302,0.93327662848279,"Stable"
"chr10",114638783,114639853,1071,"*",-0.201562117017351,-0.523315963899207,0.966845339906089,0.331190594583766,0.812925081879928,"Stable"
"chr10",114684326,114684658,333,"*",0.0923717902821211,-1.56485694426942,0.11068318580378,0.741054970120726,0.95292965068127,"Stable"
"chr10",114694168,114694399,232,"*",-0.229888618844203,-2.27522304981426,0.475231546811376,0.494407299228533,0.882430241884676,"Stable"
"chr10",114714486,114714692,207,"*",-0.0434176351249706,-2.27034524827556,0.020099492953321,0.887944444837609,0.971286874022651,"Stable"
"chr10",120416071,120416428,358,"*",0.0103561588240844,-1.87966706919406,0.00150803640209309,0.969210537792589,0.992089641063834,"Stable"
"chr10",123287882,123288137,256,"*",-0.376200728939555,-2.13245633291225,1.80347436950476,0.186566216223257,0.738764715497119,"Stable"
"chr10",128751432,128751647,216,"*",-0.843851408431123,-2.05327453839172,9.19711433946722,0.00414178681471195,0.241757630369853,"Stable"
"chr10",132096295,132096496,202,"*",-0.0615967956152344,-2.17827130338608,0.0455627706996121,0.832018179022417,0.962099894917322,"Stable"
"chr11",6431987,6432207,221,"*",-0.369239880165821,-1.96626962535047,1.96021935946901,0.168930126174657,0.715682470030266,"Stable"
"chr11",8012099,8012329,231,"*",-0.279439286616784,-2.20802750619405,0.880835936364808,0.353380887317334,0.826269674955265,"Stable"
"chr11",11993909,11994138,230,"*",-0.610265555715151,-1.96025981897405,4.99702296035195,0.0308131810088733,0.43358547562486,"Stable"
"chr11",12175983,12176193,211,"*",-0.394095806637688,-2.15939282818109,1.20441829285308,0.278737045466536,0.782881871529214,"Stable"
