"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status"
"chr1",58584573,58584801,229,"*",-1.49930182167088,-1.70279008655903,18.8136737987178,3.56345527276651e-05,0.00720274348164072,"Lost"
"chr1",58903669,58904385,717,"*",-0.678587862970776,-0.456427146236863,12.7417244750955,0.00056254097222503,0.0404372935304874,"Lost"
"chr1",63864213,63864671,459,"*",-1.03919143638137,-1.25517415538993,13.3711099209949,0.000418839392005329,0.0341408668527802,"Lost"
"chr1",64039525,64039897,373,"*",-1.10144174560353,-1.52792792164711,14.4711357992932,0.000251291504160782,0.0257126121950588,"Lost"
"chr1",78176534,78176776,243,"*",-1.2849279619974,-1.89681145122699,13.896615246634,0.000326584690296027,0.0297744731467076,"Lost"
"chr1",84253938,84254248,311,"*",-1.24259055237139,-1.67387308986063,13.6046015168017,0.000374877833131692,0.0320956366984623,"Lost"
"chr1",85200518,85201726,1209,"*",-0.641725209922714,-0.0217584248789505,14.3532802457615,0.000265420141730855,0.026543666009894,"Lost"
"chr1",94579766,94580473,708,"*",-0.787868479037154,-0.473786763827505,14.4386839434553,0.00025523527902461,0.0259359834180334,"Lost"
"chr1",108000644,108001076,433,"*",-1.49772316750406,-1.64975806012429,19.4427124157826,2.71005073092935e-05,0.00591031804133007,"Lost"
"chr1",109213604,109214959,1356,"*",-0.575929381552417,0.27057340538921,15.3467799341891,0.000168342608253864,0.020098247534907,"Lost"
"chr1",109246255,109256841,10587,"*",-0.321239505253982,3.16431742354709,16.5253841060249,9.87889570715636e-05,0.014313143312235,"Lost"
"chr1",109261156,109271116,9961,"*",-0.297318665998457,3.0345335157092,14.3239459888056,0.000269004188557052,0.0267180223401721,"Lost"
"chr1",109280316,109285300,4985,"*",-0.330093079523501,1.96260250280212,13.2247528918966,0.000448283771522843,0.0356026186868927,"Lost"
"chr1",109397721,109398769,1049,"*",-0.74345933656898,0.000703128335943566,23.2287277258538,5.43264842805523e-06,0.00191672728301691,"Lost"
"chr1",109618987,109633300,14314,"*",-0.289281515502316,3.49175532795765,15.9926948959437,0.000125577499066267,0.016823314410678,"Lost"
"chr1",109821085,109824753,3669,"*",-0.385546970275858,1.68960623315876,14.3116921754465,0.000270530977103932,0.0267663505334545,"Lost"
"chr1",110150192,110151810,1619,"*",-0.536001528363159,0.587558869048124,15.5151737234927,0.000155922842981037,0.0191025028524435,"Lost"
"chr1",110606072,110608788,2717,"*",-0.531285900085589,1.25129745259283,18.6068746523268,3.92336509392795e-05,0.00771410386393547,"Lost"
"chr1",111507267,111508853,1587,"*",-0.654425813707739,0.571572637878391,21.7885582590358,9.95629218353505e-06,0.00291322015221718,"Lost"
"chr1",111988901,111991575,2675,"*",-0.444035041489283,1.2505556970865,15.4682255565204,0.000159282136220296,0.0193703953769767,"Lost"
"chr1",112619121,112620158,1038,"*",-0.597190387252717,0.0255314042449167,16.3081653882547,0.00010893723766553,0.0153099593328482,"Lost"
"chr1",112673601,112676062,2462,"*",-0.458477856970232,1.11541732411616,14.6615179612874,0.000230293976877152,0.0243608579573802,"Lost"
"chr1",112693888,112702013,8126,"*",-0.335313778842975,2.64279835351862,15.1076447091435,0.00018772884959149,0.0214337739903552,"Lost"
"chr1",113389410,113391588,2179,"*",-0.464529312372766,0.973690198947557,12.7280886815876,0.000566037035624797,0.0406142774321391,"Lost"
"chr1",115975791,115977030,1240,"*",-0.561972254479563,0.124611760196679,14.1485547089793,0.000291723042194282,0.0278791740584058,"Lost"
"chr1",116538713,116538989,277,"*",-1.54898429527965,-1.53494906946174,23.2604127445975,5.33060501723972e-06,0.00189777054068944,"Lost"
"chr1",116569992,116570218,227,"*",-1.13315040858993,-1.71076602814104,15.217250981659,0.00017829522012259,0.0208230204189555,"Lost"
"chr1",116571759,116572139,381,"*",-0.781024473761763,-1.12870396614978,12.3239292614132,0.000685535368329713,0.0453039600190867,"Lost"
"chr1",116666914,116667836,923,"*",-0.764762978092577,-0.16163520007293,19.1159050655645,3.14136105522205e-05,0.00655572752635306,"Lost"
"chr1",116708236,116708573,338,"*",-0.9234722878373,-1.43371339258858,13.1517397769549,0.000464042615926006,0.0361505870069625,"Lost"
"chr1",118325640,118325950,311,"*",-1.16239601823687,-1.50490653152169,17.3819951976007,6.73378819434831e-05,0.011129229873971,"Lost"
"chr1",118335178,118335742,565,"*",-1.04159605304752,-0.885478108983734,19.3203909067905,2.87617609177742e-05,0.00615864036533821,"Lost"
"chr1",118788445,118788879,435,"*",-0.917868145806107,-0.949885846628696,14.1624718441138,0.000290031014691044,0.0278207757529124,"Lost"
"chr1",119001090,119001842,753,"*",-0.701272158287419,-0.514193213680715,14.6932460180754,0.00022704023661286,0.0241643151169141,"Lost"
"chr1",119006516,119008215,1700,"*",-0.74658958020181,0.608049398824629,32.4502163875521,1.35808865751182e-07,0.000146823919994157,"Lost"
"chr1",119080520,119081483,964,"*",-1.39456515926593,-0.264499749508937,36.821118120775,2.624468226594e-08,4.98821105592454e-05,"Lost"
"chr1",119097520,119097746,227,"*",-1.42135956347796,-1.90036531514948,18.5380614855041,4.01137526595181e-05,0.00785181546168463,"Lost"
"chr1",119279400,119279632,233,"*",-1.41792776669842,-1.72243727261842,17.3349043378299,6.85056520509235e-05,0.0112485241406109,"Lost"
"chr1",119298821,119299247,427,"*",-1.2918019223363,-1.26867033958754,22.1490901139725,8.54776487540504e-06,0.0026299590376701,"Lost"
"chr1",119333538,119334146,609,"*",-0.890978518727547,-0.641855125539477,19.4586024424201,2.70764749062173e-05,0.00591031804133007,"Lost"
"chr1",119452933,119453301,369,"*",-1.3807903291755,-1.04918401263987,21.9962271688443,9.12487837255831e-06,0.00273608587957893,"Lost"
"chr1",119516802,119517316,515,"*",-0.830049372978365,-0.933905521192459,14.1267294044112,0.000294856950916249,0.0280966088953677,"Lost"
"chr1",119554098,119554461,364,"*",-1.7771571736837,-1.09864959242611,26.3253903051808,1.51556446871532e-06,0.000777627550231026,"Lost"
"chr1",119622731,119624012,1282,"*",-0.754078870747142,0.265399209660003,25.2705681140987,2.33474128740074e-06,0.00105682766889178,"Lost"
"chr1",119630991,119631713,723,"*",-0.801164313203976,-0.328488094909862,21.1831908520585,1.28846274554483e-05,0.00348507977605586,"Lost"
"chr1",119648293,119648500,208,"*",-1.22724630539632,-1.4337740929103,18.584985878921,3.95911169713673e-05,0.0077628013610381,"Lost"
"chr1",119711916,119712593,678,"*",-0.653917242807432,-0.471911035416896,13.0537336705124,0.000485805150214857,0.0371335801760555,"Lost"
"chr1",119713074,119714280,1207,"*",-0.802898481141601,0.0532082323875556,23.6008757424848,4.65175298256953e-06,0.00174625992225251,"Lost"
"chr1",119715698,119716504,807,"*",-0.74314182368099,-0.617277276949882,14.4643118412022,0.000252262771246771,0.0257653675857519,"Lost"
"chr1",119737086,119738348,1263,"*",-0.744453962106004,0.301970096249823,23.7562031097584,4.36025787212964e-06,0.0016628339627519,"Lost"
"chr1",119739252,119740124,873,"*",-0.880036872323262,-0.46170452628049,23.3850878559735,5.09232218128605e-06,0.00184262837479284,"Lost"
"chr1",119742817,119744351,1535,"*",-0.530745319146626,0.560922840647721,15.4439074030702,0.000161058244143281,0.0195192432588347,"Lost"
"chr1",119794938,119795774,837,"*",-0.976142170813069,-0.344060872617242,29.4064235392114,4.43866199638503e-07,0.000329548161284877,"Lost"
"chr1",119822174,119823154,981,"*",-0.654896646739348,-0.201602037219071,14.7833030398676,0.000217810217601944,0.0235188465934864,"Lost"
"chr1",119987098,119987447,350,"*",-1.04165621070275,-1.34448737071375,13.3588178839006,0.000421190732531476,0.0342772076763334,"Lost"
"chr1",153962636,153964406,1771,"*",-0.514903524115569,0.45980710566419,13.2099083159895,0.000451424497127998,0.0356463013343051,"Lost"
"chr1",154567715,154568612,898,"*",-0.756285766959596,-0.248098561222297,17.9356474460227,5.27329116674358e-05,0.00948471103119869,"Lost"
"chr1",155194189,155195257,1069,"*",-0.623346362162614,-0.109482772043587,13.8104987942947,0.00034120770453597,0.0304607146775164,"Lost"
"chr1",155201286,155210725,9440,"*",-0.373626965638565,2.9862375406966,21.3616922098839,1.19347060071808e-05,0.00331268577207206,"Lost"
"chr1",159881926,159882229,304,"*",-1.18805338507334,-1.28534703928146,12.0888755733507,0.000766142515318047,0.0481707542579089,"Lost"
"chr1",164794452,164794727,276,"*",-1.47793787640186,-1.67557295588473,15.7448588064968,0.000139967369595583,0.0179021506635925,"Lost"
"chr1",178094096,178094526,431,"*",-0.802409464301304,-1.06667381294715,13.2342767688682,0.00044657981463359,0.0355474921082453,"Lost"
"chr1",201274415,201275697,1283,"*",-0.561975719765984,0.0652493118158175,12.753253581604,0.000559398704072252,0.0403097734735081,"Lost"
"chr1",202235931,202236463,533,"*",-0.743946192590807,-0.798859121119293,12.507502979849,0.000628404936066374,0.0430783342656693,"Lost"
"chr1",205493108,205493759,652,"*",-0.730915039361598,-0.665430603227388,12.2203602490846,0.000719864842741024,0.0465642465555442,"Lost"
"chr1",207963029,207964057,1029,"*",-0.624207010024472,-0.23240763486805,12.4343798768756,0.000650311415213186,0.0439426765342177,"Lost"
"chr1",211577863,211579402,1540,"*",-0.558311227729378,0.192502759492867,13.337318544316,0.00042532152473689,0.0344646547493325,"Lost"
"chr1",214386794,214387093,300,"*",-1.47054438240529,-1.63602499424426,16.5969000019016,9.53361994920542e-05,0.0139872535790894,"Lost"
"chr1",224503703,224504043,341,"*",-0.950296178615107,-1.37237115631388,12.5722987496039,0.000609431391708908,0.0423608738615251,"Lost"
"chr1",227759589,227759914,326,"*",-1.01737176641712,-1.47141449193924,14.6710100482945,0.000229324229476502,0.024309193479158,"Lost"
"chr1",228902954,228903280,327,"*",-1.18392198769677,-1.53315410949063,13.948515880158,0.000319826397196368,0.0294288567385878,"Lost"
"chr1",235069818,235070388,571,"*",-0.812934352069826,-0.77078421813864,14.8298995353038,0.000213297889283353,0.023208832383881,"Lost"
"chr1",235073967,235075436,1470,"*",-0.540558278253243,0.261696746251544,12.7446804247468,0.000561649614714798,0.0404078701066158,"Lost"
"chr10",22682612,22683301,690,"*",-0.97038763133966,-0.941515198784005,14.3189322477069,0.00026981824954832,0.026727430471585,"Lost"
"chr10",29734920,29735551,632,"*",-0.634166524151023,-0.525535721566717,12.4027420496782,0.000660196237955734,0.0443967841800622,"Lost"
"chr10",29735743,29737999,2257,"*",-0.730810987814573,0.993765211053597,31.8306431489539,1.7234142559137e-07,0.00016924023738309,"Lost"
"chr10",29805087,29806237,1151,"*",-0.85767658045025,0.00438559305814882,30.5379994637868,2.84655636064775e-07,0.000236781246524451,"Lost"
"chr10",29998060,29998561,502,"*",-0.748545499905405,-0.960122760049691,13.0097444497968,0.000496099062483722,0.0375148519288493,"Lost"
"chr10",30026203,30028087,1885,"*",-0.730858686100529,0.650992262681532,30.1295947992603,3.33782510586678e-07,0.000268852194591323,"Lost"
"chr10",30182737,30183219,483,"*",-1.0930395332281,-0.822550069085421,23.3958092907733,5.07313998935766e-06,0.00183779079903573,"Lost"
"chr10",30422983,30423955,973,"*",-0.628386714163583,-0.277283546138695,12.1373477181599,0.000748655460433552,0.0475419751541926,"Lost"
"chr10",30433281,30434784,1504,"*",-0.833769606928712,0.53017246124428,31.0579981673534,2.32426640643567e-07,0.000208925880900247,"Lost"
"chr10",31191575,31192499,925,"*",-0.70793334828444,-0.533145559076388,15.1312965860464,0.000185785454671348,0.0213105923122402,"Lost"
"chr10",31602759,31603425,667,"*",-0.798575853559227,-0.647306201199541,17.7709420816545,5.6738225256928e-05,0.00994150094964339,"Lost"
"chr10",31673813,31674372,560,"*",-0.929969944962262,-0.936442827686963,19.638333139723,2.50537256864247e-05,0.00562709225674474,"Lost"
"chr10",32346118,32347320,1203,"*",-0.696934141974282,0.197292136504149,16.3916622952896,0.000104917920747151,0.0148959008748492,"Lost"
"chr10",32413614,32413880,267,"*",-1.34191257944961,-1.76321498292782,17.721798715402,5.76937770878535e-05,0.010027541525886,"Lost"
"chr10",32692056,32692613,558,"*",-0.83874502929791,-1.06987932663627,12.6170970268082,0.000596799395610011,0.0418282545469553,"Lost"
"chr10",32787894,32788577,684,"*",-0.671916014865567,-0.712163485081677,12.5454422287716,0.00061719729008342,0.0426600269068263,"Lost"
"chr10",33036624,33037117,494,"*",-0.774967024360871,-0.941311721771364,12.8139735153515,0.000543901312907666,0.0395802964062873,"Lost"
"chr10",33237960,33238248,289,"*",-1.50782272897429,-1.48510662570701,21.9807148373711,9.14382412249302e-06,0.00273944321307795,"Lost"
"chr10",33273473,33273999,527,"*",-0.934375203950765,-0.800712398745463,17.4032732151332,6.68003792249215e-05,0.0110662622607089,"Lost"
"chr10",33334977,33336957,1981,"*",-0.748940241406202,0.881444411803968,33.9880966267425,7.55770420794987e-08,0.000101549520569141,"Lost"
"chr10",33655362,33655794,433,"*",-0.957240411470275,-1.11958453720255,18.3436384358311,4.40882588101844e-05,0.00841585822413284,"Lost"
"chr10",34074630,34076186,1557,"*",-0.749097491683114,0.430920536428264,30.9224196823343,2.45001615058926e-07,0.000215602658534621,"Lost"
"chr10",34078918,34079988,1071,"*",-0.655072869248831,-0.0539445162218776,17.6703338015592,5.92930220434009e-05,0.0102289012853981,"Lost"
"chr10",34094238,34094548,311,"*",-0.895140159568571,-1.26836534771347,14.7127433595871,0.000225096456852436,0.0240339926364805,"Lost"
"chr10",34108239,34108643,405,"*",-0.968765046870143,-1.188308138224,17.2687055432885,7.09234357317734e-05,0.0115066520636843,"Lost"
"chr10",34205639,34206494,856,"*",-0.698494910626484,-0.501664291082438,13.9214019386043,0.000324154395061868,0.0296803185835436,"Lost"
"chr10",34482489,34483234,746,"*",-0.850009335481547,-1.03600960368516,13.9634198171969,0.000318024636377987,0.0293317781115624,"Lost"
"chr10",34636295,34636763,469,"*",-0.948653696765568,-0.985621349557456,20.8737607643952,1.47179997048541e-05,0.00386850311647542,"Lost"
"chr10",34641648,34642446,799,"*",-0.691897106710364,-0.428419090629296,15.8079796625876,0.000136568549356592,0.0176849768152532,"Lost"
"chr10",34707021,34707941,921,"*",-0.681249586704446,-0.579267135348843,12.6670997942406,0.000582715194820045,0.0412500282545398,"Lost"
"chr10",34727181,34727668,488,"*",-0.836138038992739,-1.29471056906005,13.0143592012317,0.000495034578253612,0.0374824618062483,"Lost"
"chr10",34758379,34758752,374,"*",-1.24005172912508,-1.07273750227646,22.4628476042163,7.49656736884981e-06,0.00237260652584649,"Lost"
"chr10",34768891,34769255,365,"*",-0.73755572682837,-1.03792991793784,11.9982999129173,0.000800150187172955,0.0493407804761482,"Lost"
"chr10",34808801,34809607,807,"*",-0.604575106224243,-0.227371678555007,13.6337592473628,0.000370439015966062,0.031847845769055,"Lost"
"chr10",34814188,34814729,542,"*",-1.22050978343082,-0.457421439089295,37.9894440167207,1.70803912627263e-08,3.87070133332149e-05,"Lost"
"chr10",34831183,34831598,416,"*",-0.887245908259086,-1.02985138758139,16.0199944129095,0.00012414848194438,0.0167069735949529,"Lost"
"chr10",34918237,34918598,362,"*",-0.896065387472555,-1.19039003982253,14.2246427883351,0.000281823182885225,0.0274464725234024,"Lost"
"chr10",34955164,34955554,391,"*",-1.01736532438051,-1.28306600867184,16.7631318579775,8.8860651001788e-05,0.0132942001961295,"Lost"
"chr10",34978083,34978571,489,"*",-0.750884926070251,-1.07970420022834,12.0185575865144,0.000792485340516985,0.0491165852998327,"Lost"
"chr10",34994615,34995717,1103,"*",-0.829629059356056,-0.0172663755044312,27.2343923683526,1.05279531772593e-06,0.000594546815196654,"Lost"
"chr10",35126531,35128238,1708,"*",-0.709375031419806,0.560184403433977,23.7971001623533,4.28652849863013e-06,0.00165050208650675,"Lost"
"chr10",35306425,35307465,1041,"*",-0.64560369269419,-0.183012300236286,16.4422140783749,0.000102571192165022,0.0146746956683784,"Lost"
"chr10",35336566,35337813,1248,"*",-1.01972645535081,0.317015687877236,48.5933067807781,4.10471914357825e-10,5.4558506950742e-06,"Lost"
"chr10",35409090,35409585,496,"*",-1.01286074010015,-0.697866092020529,16.2900616663186,0.000109896426778585,0.0153876371913892,"Lost"
"chr10",35434786,35436493,1708,"*",-0.468436559760578,0.343238250499138,12.5313063548159,0.000621123317886308,0.0427949244953817,"Lost"
"chr10",35449756,35450131,376,"*",-0.773988870887012,-1.14115539513286,12.885804901771,0.000525870919198675,0.0387952710970271,"Lost"
"chr10",35567530,35569332,1803,"*",-0.503399519577121,0.541742206185385,14.097324398838,0.00029870485166869,0.0282244775599342,"Lost"
"chr10",35641408,35642711,1304,"*",-0.748426873588851,0.286074301048078,26.1660508169752,1.62058922618273e-06,0.000811492839119791,"Lost"
"chr10",37489112,37489499,388,"*",-1.50231719360432,-1.18645040029276,24.656523774386,3.00197887283724e-06,0.00127456564607035,"Lost"
"chr10",37680642,37681441,800,"*",-0.6497796187987,-0.565166605784146,12.1027924027363,0.000761145298661578,0.0479902993175385,"Lost"
"chr10",37704818,37705481,664,"*",-0.727585671820568,-0.662414492812086,12.6596384417923,0.000584808438665316,0.041381635078831,"Lost"
"chr10",37711027,37711612,586,"*",-0.978981762740585,-0.589993014275833,26.1191762200823,1.65372020121873e-06,0.000822259455661389,"Lost"
"chr10",37712683,37713029,347,"*",-0.903763088871935,-1.22361543108121,14.4918369720289,0.000249156140821467,0.0255850025658904,"Lost"
"chr10",37737177,37737723,547,"*",-0.920760816927766,-0.839090859154652,19.9673676259865,2.17270659430382e-05,0.00507666609802694,"Lost"
"chr10",37739027,37739426,400,"*",-0.867871754843621,-1.06774873497242,15.1156415988755,0.000187196759491881,0.0214168844042358,"Lost"
"chr10",37857192,37858017,826,"*",-0.867724650406168,-0.337449751312948,21.131486099568,1.31726930948537e-05,0.00354941829899305,"Lost"
"chr10",38094980,38095562,583,"*",-0.935904316454007,-0.827795190397089,20.2581478923774,1.91662759722753e-05,0.00464407142856115,"Lost"
"chr10",42844912,42847692,2781,"*",-0.393149980913546,1.31026046321323,14.5305797957401,0.000244580508389214,0.02528204400198,"Lost"
"chr10",43190210,43224002,33793,"*",-0.2443886308555,5.14567106501871,13.5480749066926,0.000385459207449839,0.0324972348516294,"Lost"
"chr10",44958041,44966223,8183,"*",-0.330933785076951,2.61213667997455,14.006670021415,0.000311495557132808,0.0290019837631563,"Lost"
"chr10",45672211,45673554,1344,"*",-0.63638393756318,0.441566862418878,21.8232446214935,9.81118987867512e-06,0.00288302169032236,"Lost"
"chr10",49177082,49177346,265,"*",-1.16101114525149,-1.48127401129873,19.0393761276003,3.24545247748951e-05,0.00672137580988312,"Lost"
"chr10",50622684,50625553,2870,"*",-0.600719355935534,1.37887818167657,26.4597040864411,1.43844271113067e-06,0.000748926574557197,"Lost"
"chr10",51074292,51075771,1480,"*",-0.549222402325633,0.388908513051296,15.0982544662374,0.000188546053698852,0.0214808823705207,"Lost"
"chr10",52864141,52865013,873,"*",-0.79450454641455,-0.393646013927227,17.4425429307566,6.56143589053258e-05,0.0109364070669159,"Lost"
"chr10",58266463,58269838,3376,"*",-0.442189229439488,1.4075624162652,15.4026957450226,0.000164101510691608,0.0197391950536641,"Lost"
"chr10",58511652,58514284,2633,"*",-0.437909813942073,1.11148778104875,13.6804190053725,0.000362431353264535,0.0315077771078623,"Lost"
"chr10",60942591,60944356,1766,"*",-0.529404028788224,0.61704454714353,13.4439042770356,0.000404658006691427,0.033486776180142,"Lost"
"chr10",62464825,62466405,1581,"*",-0.473110022753858,0.397893308985526,12.581878697313,0.000606461468349348,0.0422374844786836,"Lost"
"chr10",63629550,63630382,833,"*",-0.619104498429042,-0.111686149247509,12.1842016780979,0.000732150240948415,0.0469662887825378,"Lost"
"chr10",67763595,67764602,1008,"*",-0.681129390144262,-0.0449831740010097,16.4050854100463,0.000104292535922394,0.0148461896922927,"Lost"
"chr10",68074531,68075167,637,"*",-0.681486670772402,-0.472000079564209,13.4174304548942,0.000409788999019894,0.0336827311117207,"Lost"
"chr10",68526672,68528272,1601,"*",-0.635648827243987,0.533441958972784,22.8457007327149,6.37597947003736e-06,0.00211442497627885,"Lost"
"chr10",68541294,68543651,2358,"*",-0.42708781310739,0.989285436735046,12.0692503805878,0.000773182351416239,0.0484554106075823,"Lost"
"chr10",68559748,68562312,2565,"*",-0.390338415529665,1.16808848489567,12.3526286358358,0.000675884812825752,0.04500225552661,"Lost"
"chr10",68598761,68600784,2024,"*",-0.705899268956592,0.932290525985697,33.1217388311129,1.0503901698927e-07,0.000128046908152003,"Lost"
"chr10",68826995,68827598,604,"*",-0.732681501484558,-0.54067063442066,15.6080626022392,0.000149539517088481,0.0186153448944744,"Lost"
"chr10",69571697,69573719,2023,"*",-0.460022657558798,0.918163627567725,13.548697160059,0.000385355081055888,0.0324972348516294,"Lost"
"chr10",69767465,69768404,940,"*",-0.590187104241888,-0.161236974400877,13.6760587664809,0.000363211085382756,0.031540925896999,"Lost"
"chr10",69800649,69801993,1345,"*",-0.625640722224889,0.225951495856079,17.4043835225512,6.67148732810039e-05,0.0110623573239698,"Lost"
"chr10",69807011,69809133,2123,"*",-0.432142010008603,0.757483268940613,12.0325149514876,0.000786816143119654,0.0489066924413619,"Lost"
"chr10",69839818,69840890,1073,"*",-0.555886183244005,0.0378304575270712,13.4811191081419,0.000397715475851972,0.0331606534089955,"Lost"
"chr10",70232173,70234217,2045,"*",-0.469475688175717,0.943747130122799,13.9290889785905,0.000322904235404159,0.0296041885654951,"Lost"
"chr10",70254944,70255850,907,"*",-0.603367590544152,0.0362042827233748,14.4358815159137,0.000255502423049731,0.0259482124680801,"Lost"
"chr10",70265045,70267926,2882,"*",-0.42345779673044,1.3049842077806,14.1635144481762,0.000289692726190033,0.027814435618727,"Lost"
"chr10",70323257,70327236,3980,"*",-0.385768090777819,1.66112056981815,14.169342606069,0.000288912052327683,0.0277998820258539,"Lost"
"chr10",70373358,70378328,4971,"*",-0.386556495823604,2.02548748907759,14.180765457662,0.000287389972166456,0.0277213308977435,"Lost"
"chr10",70378941,70382364,3424,"*",-0.476460592641686,1.60037564141687,18.7947589766257,3.61339125866138e-05,0.00726628728409835,"Lost"
"chr10",70387430,70387664,235,"*",-0.98066757224048,-1.54799788949234,13.4242764428429,0.000408371878078002,0.0336519094760266,"Lost"
"chr10",70461930,70463861,1932,"*",-0.426259897433445,0.749461887963037,12.2074062716659,0.000724068259623028,0.0467254422048212,"Lost"
"chr10",70476318,70482386,6069,"*",-0.345792361876462,2.43537219188293,13.6291911870906,0.000371169879956621,0.0318969588681116,"Lost"
"chr10",70535868,70539847,3980,"*",-0.370940552472413,1.73343953894318,15.1807303980018,0.000181569133058783,0.0210041502150547,"Lost"
"chr10",70558472,70568175,9704,"*",-0.339540536629753,2.98432894953147,15.7314591129165,0.000141337666851148,0.0179927888586789,"Lost"
"chr10",70584400,70587058,2659,"*",-0.383469188035213,1.16190713416019,12.120798763082,0.000754463481690382,0.0477203392295157,"Lost"
"chr10",70656153,70657513,1361,"*",-0.730434915588064,0.299211882890425,19.153825838282,3.08930437623612e-05,0.00650020999000921,"Lost"
"chr10",70664448,70665986,1539,"*",-0.56658088913197,0.610404931385084,15.6374343157302,0.000147501405391021,0.0184627832148731,"Lost"
"chr10",70668702,70673987,5286,"*",-0.351735632470054,2.09338651353478,12.8196994811795,0.00054213204905502,0.0395276642664758,"Lost"
