"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","1/2","68/9419",0.0147058823529412,69.2573529411765,8.23214337329331,0.0143875406611494,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/2","69/9419",0.0144927536231884,68.2536231884058,8.1709486627453,0.0145983443098154,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","1/2","70/9419",0.0142857142857143,67.2785714285714,8.11106038873986,0.014809125412637,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","1/2","71/9419",0.0140845070422535,66.330985915493,8.05243245145842,0.0150198839696137,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","1/2","71/9419",0.0140845070422535,66.330985915493,8.05243245145842,0.0150198839696137,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","1/2","72/9419",0.0138888888888889,65.4097222222222,7.99502099855245,0.0152306199807457,0.0494547705757478,0.00520576532376292,"10010",1
"Human Diseases","Cancer: specific types","hsa05218","Melanoma","1/2","73/9419",0.0136986301369863,64.513698630137,7.93878428616619,0.0154413334460325,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","1/2","73/9419",0.0136986301369863,64.513698630137,7.93878428616619,0.0154413334460325,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/2","75/9419",0.0133333333333333,62.7933333333333,7.82967788776799,0.0158626927390723,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05214","Glioma","1/2","76/9419",0.0131578947368421,61.9671052631579,7.77673414547376,0.0160733385668254,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","1/2","77/9419",0.012987012987013,61.1623376623377,7.7248168180459,0.0162839618487332,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","1/2","77/9419",0.012987012987013,61.1623376623377,7.7248168180459,0.0162839618487332,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","1/2","78/9419",0.0128205128205128,60.3782051282051,7.67389295239715,0.0164945625847966,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","1/2","80/9419",0.0125,58.86875,7.57490102969282,0.0169156964193886,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","1/2","86/9419",0.0116279069767442,54.7616279069767,7.29875959362305,0.0181785568228903,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","1/2","87/9419",0.0114942528735632,54.132183908046,7.25551065355601,0.0183889546463506,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/2","90/9419",0.0111111111111111,52.3277777777778,7.13007709686207,0.0190200128416624,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/2","90/9419",0.0111111111111111,52.3277777777778,7.13007709686207,0.0190200128416624,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/2","91/9419",0.010989010989011,51.7527472527473,7.08963764546975,0.0192303204817436,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","1/2","93/9419",0.010752688172043,50.6397849462366,7.01070536648875,0.0196508681243712,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","1/2","98/9419",0.0102040816326531,48.0561224489796,6.82395221201757,0.0207018426786574,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagosome formation","1/2","98/9419",0.0102040816326531,48.0561224489796,6.82395221201757,0.0207018426786574,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","1/2","99/9419",0.0101010101010101,47.5707070707071,6.78829220679189,0.0209119699519802,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/2","99/9419",0.0101010101010101,47.5707070707071,6.78829220679189,0.0209119699519802,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","1/2","99/9419",0.0101010101010101,47.5707070707071,6.78829220679189,0.0209119699519802,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/2","101/9419",0.0099009900990099,46.6287128712871,6.7185508351722,0.0213321568610919,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","1/2","103/9419",0.00970873786407767,45.7233009708738,6.65082895548244,0.0217522535868242,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/2","103/9419",0.00970873786407767,45.7233009708738,6.65082895548244,0.0217522535868242,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","1/2","105/9419",0.00952380952380952,44.852380952381,6.58503013331174,0.0221722601291776,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","1/2","106/9419",0.00943396226415094,44.4292452830189,6.5528234795008,0.0223822295815868,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","1/2","109/9419",0.00917431192660551,43.2064220183486,6.45884706463101,0.0230120026637464,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","1/2","109/9419",0.00917431192660551,43.2064220183486,6.45884706463101,0.0230120026637464,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/2","110/9419",0.00909090909090909,42.8136363636364,6.4283693410836,0.0232218819327769,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","1/2","110/9419",0.00909090909090909,42.8136363636364,6.4283693410836,0.0232218819327769,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/2","115/9419",0.00869565217391304,40.9521739130435,6.28192201240852,0.0242709400902571,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","1/2","116/9419",0.00862068965517241,40.5991379310345,6.25376087766009,0.0244806840842186,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","1/2","119/9419",0.00840336134453781,39.5756302521008,6.17139142070837,0.0251097807910351,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","1/2","120/9419",0.00833333333333333,39.2458333333333,6.14461508887282,0.0253194346016177,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","1/2","122/9419",0.00819672131147541,38.6024590163934,6.09204078401769,0.0257386745852485,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","1/2","122/9419",0.00819672131147541,38.6024590163934,6.09204078401769,0.0257386745852485,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","1/2","122/9419",0.00819672131147541,38.6024590163934,6.09204078401769,0.0257386745852485,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","1/2","122/9419",0.00819672131147541,38.6024590163934,6.09204078401769,0.0257386745852485,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","1/2","125/9419",0.008,37.676,6.01552716276038,0.0263673654668588,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04611","Platelet activation","1/2","126/9419",0.00793650793650794,37.3769841269841,5.99062383675397,0.0265768840023725,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","1/2","130/9419",0.00769230769230769,36.2269230769231,5.89386197906366,0.0274147326859805,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","1/2","133/9419",0.0075187969924812,35.4097744360902,5.82413404938433,0.0280428824673163,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","1/2","133/9419",0.0075187969924812,35.4097744360902,5.82413404938433,0.0280428824673163,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Infectious disease: viral","hsa05162","Measles","1/2","136/9419",0.00735294117647059,34.6286764705882,5.75669353288914,0.0286708293360491,0.0494547705757478,0.00520576532376292,"5295",1
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","1/2","138/9419",0.0072463768115942,34.1268115942029,5.71294246416711,0.0290893478526471,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","1/2","138/9419",0.0072463768115942,34.1268115942029,5.71294246416711,0.0290893478526471,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","1/2","138/9419",0.0072463768115942,34.1268115942029,5.71294246416711,0.0290893478526471,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","1/2","139/9419",0.00719424460431655,33.8812949640288,5.69141665873472,0.0292985732921789,0.0494547705757478,0.00520576532376292,"5295",1
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","1/2","142/9419",0.00704225352112676,33.1654929577465,5.62818884676556,0.0299261143357055,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/2","142/9419",0.00704225352112676,33.1654929577465,5.62818884676556,0.0299261143357055,0.0494547705757478,0.00520576532376292,"5295",1
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","1/2","144/9419",0.00694444444444444,32.7048611111111,5.58712255207877,0.0303443623021662,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","1/2","144/9419",0.00694444444444444,32.7048611111111,5.58712255207877,0.0303443623021662,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05224","Breast cancer","1/2","148/9419",0.00675675675675676,31.8209459459459,5.50746298053962,0.0311805876849501,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","1/2","149/9419",0.00671140939597315,31.6073825503356,5.48804311318742,0.0313895876660342,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","1/2","150/9419",0.00666666666666667,31.3966666666667,5.46881465845571,0.0315985651012735,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","1/2","154/9419",0.00649350649350649,30.5811688311688,5.39375274900337,0.0324342493837827,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","1/2","156/9419",0.00641025641025641,30.1891025641026,5.35729134721002,0.0328519562499686,0.0494547705757478,0.00520576532376292,"5295",1
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/2","157/9419",0.00636942675159236,29.9968152866242,5.33931810077404,0.0330607758642945,0.0494547705757478,0.00520576532376292,"5295",1
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","1/2","157/9419",0.00636942675159236,29.9968152866242,5.33931810077404,0.0330607758642945,0.0494547705757478,0.00520576532376292,"5295",1
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","1/2","158/9419",0.00632911392405063,29.8069620253165,5.32151287418458,0.0332695729327758,0.0494547705757478,0.00520576532376292,"5295",1
